M,N,K,in_dtype,out_dtype,bias,scale_A_type,scale_B_type,B_preshuffled,cu_num,best_solution_idx,best_time_ms,err_ratio,tflops,bw_gb_s
960,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143870,0.0219,0,45.989,418.42
1024,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270611,0.0294,0,656.685,623.48
992,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144552,0.0225,0,29.22,156.28
992,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0223,0,88.517,268.52
1024,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143869,0.0217,0,49.522,447.34
1088,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144350,0.0263,0,390.955,794.15
992,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270340,0.0278,0,674.638,651.15
1024,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270670,0.0243,0,706.639,776.34
1024,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140639,0.0224,0,91.159,273.66
1024,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0315,0,345.189,711.65
1088,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270345,0.03,0,683.814,629.6
1024,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144469,0.0227,0,29.978,159.39
1024,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144048,0.0237,0,408.316,852.87
1088,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270044,0.0265,0,689.875,738.1
1152,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.035,0,349.086,681.81
1152,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143926,0.0252,0,430.808,853.11
1152,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141115,0.0243,0,31.413,163.61
1088,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144506,0.0227,0,95.472,281.12
1088,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144249,0.0221,0,51.63,463.42
1088,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145107,0.0343,0,337.014,675.44
1152,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269900,0.0254,0,762.19,796.02
1216,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144972,0.0218,0,110.985,316.07
1088,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144464,0.0219,0,32.932,173.2
1216,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0345,0,374.3,713.95
1152,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140590,0.0217,0,55.553,495.79
1152,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270344,0.0301,0,721.87,646.21
1216,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144507,0.0221,0,36.43,188.07
1280,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270678,0.028,0,766.806,767.56
1152,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.0218,0,105.357,304.85
1216,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143933,0.027,0,424.612,821.44
1216,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271221,0.0303,0,757.291,660.61
1280,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141090,0.022,0,116.007,325.6
1216,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270044,0.0259,0,786.579,803.52
1216,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144376,0.0223,0,57.196,507.84
1280,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143933,0.0273,0,442.436,837.73
1344,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270059,0.0299,0,752.963,739.69
1280,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,-1,0.0362,0,374.969,699.81
1344,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143865,0.0215,0,65.616,577.46
1280,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271222,0.0309,0,781.6,665.75
1280,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144402,0.0218,0,38.874,199.1
1344,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144283,0.0371,0,384.848,703.93
1344,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144063,0.0294,0,432.126,802.13
1408,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271212,0.0344,0,772.418,630.5
1344,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141192,0.0228,0,39.16,199.1
1344,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141070,0.022,0,121.84,337.44
1280,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144460,0.0216,0,62.051,548.4
1408,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145117,0.0217,0,68.042,596.52
1472,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143941,0.0317,0,438.26,785.16
1408,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270059,0.0302,0,781.345,754.36
1408,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143904,0.0221,0,126.924,347.23
1344,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270348,0.0337,0,751.93,626.49
1408,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.0378,0,395.399,709.86
1472,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271218,0.0363,0,765.546,613.07
1408,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144278,0.0229,0,40.87,206.41
1472,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270059,0.0312,0,791.33,751.78
1408,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143937,0.0296,0,448.692,817.71
1536,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144284,0.0378,0,431.619,749.34
1536,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144064,0.0298,0,486.914,858.54
1472,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144424,0.0226,0,129.844,351.2
1536,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144366,0.0219,0,46.466,231.93
1472,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143866,0.0222,0,69.675,608.68
1472,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144285,0.0397,0,393.921,695.04
1536,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271073,0.0315,0,818.851,766.34
1600,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143966,0.0217,0,146.532,388.38
1472,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141082,0.0221,0,44.207,221.9
1536,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143869,0.0221,0,72.783,633.77
1600,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.0403,0,421.116,720.14
1536,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271217,0.0348,0,834.092,656.16
1664,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271085,0.0355,0,786.165,716.06
1600,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145048,0.022,0,48.174,239.2
1536,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143855,0.0222,0,138.025,369.42
1600,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144063,0.0332,0,454.293,789.2
1600,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271212,0.0375,0,805.744,623.37
1664,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0222,0,149.136,391.69
1600,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270059,0.0335,0,801.403,739.58
1600,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143866,0.0223,0,75.163,652.54
1664,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143945,0.0354,0,443.444,759.69
1728,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270058,0.0346,0,837.325,753.34
1664,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.042,0,420.725,709.36
1728,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140593,0.0222,0,81.718,705.67
1664,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271215,0.0387,0,812.232,618.62
1664,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144805,0.022,0,50.087,247.49
1728,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144287,0.0428,0,428.787,713.4
1728,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145119,0.0336,0,485.025,820.13
1792,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270042,0.0405,0,834.717,617.83
1728,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139813,0.0225,0,51.058,251.15
1728,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143857,0.0221,0,155.644,405.32
1664,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143862,0.0216,0,80.816,699.68
1792,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144757,0.0221,0,85.114,733.23
1856,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144069,0.0394,0,444.571,733.98
1792,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144934,0.0227,0,156.942,405.46
1792,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270068,0.0349,0,862.3,766.9
1728,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270352,0.0397,0,820.521,615.81
1792,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.0435,0,436.977,718.0
1792,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144886,0.0227,0,52.356,256.45
1856,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271209,0.0427,0,821.176,599.91
1856,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,-1,0.0394,0,790.348,695.31
1792,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144061,0.035,0,483.738,807.95
1920,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144290,0.0476,0,428.398,687.97
1856,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144279,0.0225,0,164.007,420.56
1920,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144080,0.0381,0,476.194,777.64
1920,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144619,0.0217,0,58.597,284.84
1856,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0221,0,88.01,756.49
1856,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145060,0.0441,0,447.294,726.34
1920,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269321,0.0365,0,882.814,768.73
1984,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.0217,0,181.766,459.78
1856,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139913,0.0221,0,55.719,271.86
1920,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144780,0.0223,0,90.268,774.28
1984,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145060,0.0462,0,455.762,724.25
1920,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270042,0.0415,0,873.991,630.65
2048,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270075,0.0381,0,902.054,770.8
1984,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145153,0.0219,0,60.052,290.91
1920,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144267,0.0218,0,174.999,445.6
1984,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144069,0.0399,0,468.796,757.68
1984,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269901,0.0444,0,844.044,601.95
2048,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145100,0.022,0,185.408,466.07
1984,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144248,0.0227,0,91.664,784.7
1984,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270075,0.0389,0,855.115,737.42
2048,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144075,0.0409,0,472.566,756.33
2112,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270065,0.0411,0,861.352,729.65
2112,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140568,0.0221,0,100.286,855.45
2048,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.0455,0,477.815,751.77
2048,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270357,0.0429,0,900.081,634.82
2048,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,139869,0.022,0,61.707,297.96
2112,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144288,0.0502,0,447.092,696.82
2112,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144069,0.041,0,485.811,770.34
2048,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143860,0.0217,0,98.752,843.83
2176,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270193,0.0514,0,798.755,551.89
2112,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144319,0.0222,0,189.441,473.4
2112,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140696,0.0223,0,62.813,302.37
2176,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143861,0.0219,0,104.318,888.4
2240,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144077,0.0434,0,487.323,759.55
2176,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140629,0.0226,0,191.977,477.07
2176,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269321,0.0415,0,880.337,739.6
2112,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270670,0.0448,0,889.663,620.89
2176,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0487,0,474.278,732.58
2176,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144461,0.0228,0,63.362,304.13
2176,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144078,0.0411,0,500.117,786.06
2240,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270073,0.0442,0,850.757,709.16
2240,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269968,0.0475,0,889.953,609.06
2304,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145104,0.0517,0,473.002,718.54
2240,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145103,0.0227,0,196.178,484.93
2304,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,140657,0.0218,0,70.277,335.52
2304,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144233,0.0422,0,514.673,795.8
2240,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141210,0.0227,0,103.537,880.38
2240,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144289,0.0499,0,476.281,729.42
2368,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143909,0.0217,0,216.867,530.84
2304,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271194,0.0421,0,917.237,758.89
2240,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141221,0.0227,0,65.341,312.77
2304,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145116,0.0231,0,104.439,886.76
2304,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271201,0.0477,0,910.734,617.63
2368,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144291,0.0525,0,478.578,721.39
2432,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270073,0.0449,0,908.641,741.4
2304,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144538,0.0224,0,204.522,503.02
2368,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144472,0.0214,0,73.35,349.34
2368,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144078,0.044,0,507.669,779.01
2368,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270193,0.0518,0,863.214,580.34
2368,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144468,0.0231,0,107.694,913.13
2432,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143916,0.0217,0,222.626,542.46
2368,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271194,0.0444,0,895.393,735.57
2432,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144078,0.0433,0,530.662,808.4
2432,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270052,0.051,0,900.124,600.15
2496,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,271193,0.048,0,872.939,707.67
2496,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141613,0.0225,0,116.201,982.75
2432,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145104,0.0539,0,478.824,716.44
2432,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144619,0.0219,0,73.767,350.5
2432,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141064,0.0228,0,111.927,947.78
2496,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144085,0.0458,0,514.059,777.69
2496,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.0532,0,498.329,740.37
2560,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,269909,0.0508,0,951.648,624.73
2496,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143858,0.022,0,225.924,548.12
2496,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144774,0.0224,0,73.987,350.77
2560,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143860,0.0221,0,121.328,1024.89
2496,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270046,0.0535,0,880.611,582.5
2624,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144085,0.0498,0,497.633,743.11
2560,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270081,0.0473,0,907.177,730.88
2560,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.0524,0,518.449,765.07
2560,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,143856,0.0224,0,227.206,548.95
2560,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144898,0.0225,0,75.352,356.48
2560,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144087,0.0479,0,504.799,758.62
2624,2304,4096,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270420,0.0543,0,912.481,594.67
2624,4096,2048,torch.float8_e4m3fnuz,torch.bfloat16,False,rowwise,rowwise,True,304,270081,0.0489,0,899.785,720.64
2624,864,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144043,0.023,0,227.503,547.5
2688,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145102,0.0579,0,492.766,718.01
2688,1152,288,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,145056,0.0215,0,82.921,390.75
2688,4096,1152,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144085,0.0484,0,524.529,778.52
2624,128,4096,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,141221,0.0225,0,122.192,1031.03
2624,1152,4608,torch.bfloat16,torch.bfloat16,False,no_scale,no_scale,True,304,144292,0.0569,0,489.257,717.33
